Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Population, total",SP.POP.TOTL,Latin America & Caribbean (excluding high income),LAC,204214185,209991788,215945959,222052829,228279229,234599288,241005051,247497113,254069201,260716644,267436459,274223248,281076139,288002834,295014919,302121282,309317366,316599746,323978218,331465770,339067716,346786830,354608437,362498351,370410991,378311111,386183203,394027388,401843272,409636367,417409519,425153755,432859827,440530487,448171372,455783349,463368817,470916671,478398772,485778282,493029013,500140855,507121489,513985894,520757766,527455967,534080194,540628539,547116062,553561029,559867514,566309408,572713225,579053861,585296422,591416820,597399287,603254104,609013934,..
"Population, total",SP.POP.TOTL,Latin America & the Caribbean (IDA & IBRD countries),TLA,209830870,215714204,221761892,227953108,234259729,240659602,247146615,253720596,260373635,267098365,273890550,280743854,287660314,294655159,301749862,308960344,316284425,323716454,331262793,338930835,346721295,354637282,362664167,370762243,378879107,386975093,395030890,403048813,411037290,419014393,426991606,434963098,442915528,450843971,458742858,466604856,474430763,482211642,489919322,497517841,504982243,512300865,519482148,526547684,533529987,540453950,547323121,554133291,560891799,567605672,574171371,580856609,587491182,594063071,600555906,606956985,613258172,619460244,625569713,..
"Population, total",SP.POP.TOTL,Least developed countries: UN classification,LDC,240518433,246113640,251900741,257908074,264174179,270720892,277573029,284708409,292045744,299473256,306916896,314344629,321797581,329357353,337142681,345242710,353691338,362475112,371577256,380963304,390612563,400528924,410740611,421279107,432185325,443491288,455193656,467290514,479814021,492803028,506275612,520262423,534731006,549559264,564581083,579681672,594801259,609983301,625342098,641046802,657215864,673903112,691061397,708587948,726331177,744190510,762132501,780219542,798563392,817322629,836614860,856472234,876869863,897797478,919226401,941131317,963511276,986365080,1009662578,..
"Population, total",SP.POP.TOTL,Low & middle income,LMY,2271826072,2301530783,2344507821,2399685292,2455350597,2512791707,2573990531,2635220005,2698168546,2763558198,2830664982,2899197937,2966819339,3034402941,3101560890,3167483411,3232891073,3297820434,3363879204,3431452144,3500013974,3570596695,3644529753,3719629711,3794807260,3871482909,3950364261,4031393179,4113221493,4194569000,4277170872,4356603492,4434540894,4511601957,4588114102,4664148544,4739881155,4815512572,4890406949,4964125844,5037268787,5109571487,5181350933,5253312522,5325421944,5397859154,5470400681,5542975651,5616213108,5690410869,5765121055,5840675761,5916770281,5993786433,6071330528,6149221337,6227752871,6306560891,6383958209,..
"Population, total",SP.POP.TOTL,Low income,LIC,158779911,162259865,165830670,169529568,173410029,177509185,181839891,186385902,191120090,196001924,201001375,206110337,211335895,216681265,222154521,227761362,233513206,239409309,245430650,251550765,257758125,264051673,270462062,277049449,283893524,291057942,298550548,306374108,314578310,323219957,332330635,341955755,352066121,362526825,373150870,383810298,394448671,405123344,415959410,427140442,438799433,450962074,463584766,476645372,490099969,503907174,518097437,532663586,547481280,562386040,577274011,592092182,606913332,621915808,637350644,653405207,670117389,687449530,705417321,..
"Population, total",SP.POP.TOTL,Lower middle income,LMC,928490499,949753699,971742838,994420244,1017725630,1041611332,1066074552,1091126634,1116788548,1143088505,1170050244,1197695284,1226045232,1255126850,1284982577,1315638970,1347077568,1379310126,1412439164,1446597778,1481859807,1518293900,1555686714,1593969308,1632885169,1672196713,1711883766,1751925747,1792245451,1832773126,1875358869,1915913909,1956554979,1997079030,2037399623,2077790619,2118416707,2159201405,2199992975,2240609732,2281159205,2321544987,2361829370,2402147090,2442531361,2483021672,2523645459,2564440295,2605437640,2646675754,2688436551,2730385840,2772231195,2814221065,2856124025,2898058449,2939830821,2981420591,3022905169,..
"Population, total",SP.POP.TOTL,Middle East & North Africa,MEA,105203269,108061812,111045434,114101592,117271166,120541214,123908159,127444958,131026912,134704201,138473064,142307879,146213388,150292291,154509812,158917328,163532323,168361100,173447058,178866341,184628605,190731422,197157159,203834190,210648811,217572788,224549844,231570113,238565130,245453259,254215138,261046309,265656619,272107828,278384965,286096964,292041181,297891731,303641740,309436741,315326801,321297208,327362252,333608779,340143481,347029874,354302463,361929136,369823252,377883993,385917886,393944527,401974219,409977874,417932242,425821770,433597626,441255234,448912859,..
"Population, total",SP.POP.TOTL,Middle East & North Africa (excluding high income),MNA,97553162,100147129,102808053,105546273,108376339,111307812,114351833,117503859,120739199,124023257,127335091,130670746,134051043,137511210,141099581,144855682,148781931,152881209,157192233,161761420,166616401,171766031,177185670,182825264,188614696,194494169,200443463,206447530,212456887,218415849,226259037,232101440,237828663,243429290,248897270,254233351,259431597,264504166,269440690,274350032,279279634,284249018,289264324,294343628,299502774,304755503,310109412,315573347,321168767,326900984,332777824,338814807,345004009,351299193,357637340,363975550,370276461,376546755,382896715,..
"Population, total",SP.POP.TOTL,Middle East & North Africa (IDA & IBRD countries),TMN,97553162,100147129,102808053,105546273,108376339,111307812,114351833,117503859,120739199,124023257,127335091,130670746,134051043,137511210,141099581,144855682,148781931,152881209,157192233,161761420,166616401,171766031,177185670,182825264,188614696,194494169,200443463,206447530,212456887,218415849,224280789,230032595,235665072,241166614,246530972,251758685,256843600,261797648,266664122,271501601,276357481,281251234,286188951,291188659,296266148,301435107,306703078,312078851,317576790,323211885,328991663,334931821,341024011,347222485,353463942,359705458,365909373,372091950,378327628,..
"Population, total",SP.POP.TOTL,Middle income,MIC,2113046161,2139270918,2178677151,2230155724,2281940568,2335282522,2392150640,2448834103,2507048456,2567556274,2629663607,2693087600,2755483444,2817721676,2879406369,2939722049,2999377867,3058411125,3118448554,3179901379,3242255849,3306545022,3374067691,3442580262,3510913736,3580424967,3651813713,3725019071,3798643183,3871349043,3944840237,4014647737,4082474773,4149075132,4214963232,4280338246,4345432484,4410389228,4474447539,4536985402,4598469354,4658609413,4717766167,4776667150,4835321975,4893951980,4952303244,5010312065,5068731828,5128024829,5187847044,5248583579,5309856949,5371870625,5433979884,5495816130,5557635482,5619111361,5678540888,..
"Population, total",SP.POP.TOTL,North America,NAC,198624409,202007500,205198600,208253700,211262900,214031100,216659000,219176000,221503000,223759000,226431000,229677632,232168663,234454577,236715369,239169275,241538008,244018243,246601803,249310344,251795337,254340965,256836391,259214381,261488476,263823014,266290660,268793450,271349094,274154622,277373464,281077441,284943859,288662674,292185983,295640057,299064347,302623445,306070116,309502571,312909974,316052361,319048184,321815286,324809693,327824506,331015609,334185120,337406357,340466060,343396098,345983901,348653238,351205682,353888995,356510820,359245384,361751263,364290258,..
"Population, total",SP.POP.TOTL,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population, total",SP.POP.TOTL,OECD members,OED,791309222,803629386,814576858,825495463,836395330,846970817,857049045,866745021,875528057,886061016,895585273,906059367,916286623,925600118,935983893,945871539,954394265,963138632,971910822,980829495,989638618,998349556,1006653522,1014600264,1022196070,1029842555,1037777618,1045652901,1053638658,1062081668,1071033942,1080817111,1090444452,1099606388,1108313712,1116879852,1125172255,1133422874,1141378668,1149382451,1157244082,1165497846,1173879536,1182206361,1190571071,1198888103,1207587551,1216472640,1225804612,1234364086,1242309585,1248424526,1256042703,1263987635,1272282569,1280466626,1288747101,1296225760,1303529456,..
"Population, total",SP.POP.TOTL,Other small states,OSS,9151857,9315842,9485204,9659445,9840384,10026016,10214279,10406026,10606249,10813743,11029142,11255183,11488089,11725327,11968103,12219436,12475022,12737735,13008031,13294830,13598543,13917162,14253289,14600203,14962381,15347583,15754507,16180181,16610017,17031547,17430779,17813831,18156566,18476081,18801065,19125016,19460594,19809624,20163885,20540138,20917092,21276743,21639132,22018494,22442101,22929109,23486218,24104670,24762406,25417830,26050942,26647962,27227319,27794595,28364410,28948869,29542879,30148800,30758989,..
"Population, total",SP.POP.TOTL,Pacific island small states,PSS,865072,893380,923306,954111,984823,1014638,1043386,1071175,1098154,1124579,1150750,1176591,1202157,1227656,1253377,1279521,1306046,1332894,1360543,1389578,1420310,1453208,1487852,1522652,1555389,1584640,1609574,1630891,1650442,1670947,1694332,1721237,1750921,1782120,1812834,1841693,1868414,1893444,1917135,1939992,1962452,1984496,2006078,2027846,2050572,2074778,2100869,2128664,2157454,2186314,2214519,2241798,2268708,2296101,2325136,2355672,2388307,2422086,2457367,..
"Population, total",SP.POP.TOTL,Post-demographic dividend,PST,754514355,765311460,774755029,784053801,793187000,802029735,810302158,818025942,824783296,833233832,840763997,849163942,857079394,863981736,871928852,879257621,885141869,891242779,897376841,903768381,909865629,915958644,921480888,926566813,931345425,936158270,941386226,946693323,952208537,958128673,964233474,970954772,977682743,984081948,989856904,995277110,1000603120,1005699715,1010590288,1015420880,1020504252,1025423265,1030561714,1035711709,1041075142,1046366673,1052054803,1057981926,1064394167,1069878383,1074869481,1077838624,1082370705,1087128029,1092096206,1097025299,1101992071,1106035186,1109997273,..
"Population, total",SP.POP.TOTL,Pre-demographic dividend,PRE,187617091,191889701,196349224,200997724,205835453,210864985,216096098,221539671,227201434,233086769,239204902,245537549,252097524,258953043,266195005,273877851,282049515,290664899,299569965,308551448,317462492,326257657,335003787,343806020,352822108,362177640,371878676,381918512,392393097,403416160,415057375,427398511,440397767,453849633,467465199,481049511,494517676,507968946,521617674,535773390,550660001,566366102,582828705,599938109,617518671,635451653,653695022,672318833,691447610,711257522,731868772,753326798,775573001,798495530,821931240,845759344,869943914,894512725,919485393,..
"Population, total",SP.POP.TOTL,Small states,SST,14211639,14483282,14762138,15045773,15333405,15621028,15906032,16189727,16478305,16772164,17073346,17384861,17702858,18024937,18352313,18688110,19027631,19373936,19729135,20104292,20501059,20918882,21359026,21809947,22269313,22740402,23219524,23705899,24190638,24669512,25134362,25593376,26020302,26428552,26841234,27247899,27660288,28081620,28504847,28948606,29393029,29820335,30250175,30697311,31189626,31746604,32375210,33066727,33798838,34529596,35238667,35912147,36568692,37214028,37862981,38526753,39200572,39885876,40575321,..
"Population, total",SP.POP.TOTL,South Asia,SAS,572839523,584939726,597494449,610498327,623943332,637823175,652144182,666908582,682102178,697706104,713711349,730107637,746911716,764174958,781966565,800335563,819292545,838819925,858901731,879510848,900620572,922226636,944315187,966836452,989728215,1012942302,1036437892,1060208539,1084281155,1108702403,1133495196,1158655617,1184133314,1209847786,1235693869,1261587756,1287476190,1313346377,1339202708,1365067928,1390946064,1416822959,1442644058,1468324422,1493757846,1518861552,1543610696,1568003159,1592010819,1615610198,1638792934,1661534412,1683747130,1705772050,1727640967,1749417068,1771167194,1792835608,1814388744,..
"Population, total",SP.POP.TOTL,South Asia (IDA & IBRD),TSA,572839523,584939726,597494449,610498327,623943332,637823175,652144182,666908582,682102178,697706104,713711349,730107637,746911716,764174958,781966565,800335563,819292545,838819925,858901731,879510848,900620572,922226636,944315187,966836452,989728215,1012942302,1036437892,1060208539,1084281155,1108702403,1133495196,1158655617,1184133314,1209847786,1235693869,1261587756,1287476190,1313346377,1339202708,1365067928,1390946064,1416822959,1442644058,1468324422,1493757846,1518861552,1543610696,1568003159,1592010819,1615610198,1638792934,1661534412,1683747130,1705772050,1727640967,1749417068,1771167194,1792835608,1814388744,..
"Population, total",SP.POP.TOTL,Sub-Saharan Africa,SSF,227233223,232567038,238121698,243893426,249873743,256059811,262454422,269072224,275937224,283080084,290526189,298284068,306359274,314761167,323500188,332583486,342018831,351808670,361939361,372404185,383188232,394281956,405688903,417425681,429521938,441988010,454835629,468053168,481594292,495407391,509451851,523726913,538246469,553020362,568072008,583413261,599067779,615054371,631400656,648148316,665327581,682956070,701066167,719716209,738983255,758924681,779566820,800908534,822945457,845655214,869025106,893046172,917726973,943041070,968959787,995458478,1022526541,1050153672,1078306520,..
"Population, total",SP.POP.TOTL,Sub-Saharan Africa (excluding high income),SSA,227191523,232524149,238077656,243848250,249827421,256012311,262405723,269022313,275886090,283027719,290472589,298229373,306303245,314704275,323442251,332524194,341958327,351746884,361877211,372341499,383124971,394217921,405624490,417361346,429457221,441922766,454769977,467984669,481525537,495338224,509382344,523656474,538175706,552948109,567997803,583337957,598991362,614977052,631321810,648067906,665246450,682874868,700982444,719633428,738900780,758841823,779482220,800823501,822858501,845567916,868935336,892958731,917638670,942951121,968868428,995365059,1022431864,1050057829,1078209758,..
"Population, total",SP.POP.TOTL,Sub-Saharan Africa (IDA & IBRD countries),TSS,227233223,232567038,238121698,243893426,249873743,256059811,262454422,269072224,275937224,283080084,290526189,298284068,306359274,314761167,323500188,332583486,342018831,351808670,361939361,372404185,383188232,394281956,405688903,417425681,429521938,441988010,454835629,468053168,481594292,495407391,509451851,523726913,538246469,553020362,568072008,583413261,599067779,615054371,631400656,648148316,665327581,682956070,701066167,719716209,738983255,758924681,779566820,800908534,822945457,845655214,869025106,893046172,917726973,943041070,968959787,995458478,1022526541,1050153672,1078306520,..
"Population, total",SP.POP.TOTL,Upper middle income,UMC,1184555662,1189517219,1206934313,1235735480,1264214938,1293671190,1326076088,1357707469,1390259908,1424467769,1459613363,1495392316,1529438212,1562594826,1594423792,1624083079,1652300299,1679100999,1706009390,1733303601,1760396042,1788251122,1818380977,1848610954,1878028567,1908228254,1939929947,1973093324,2006397732,2038575917,2069481368,2098733828,2125919794,2151996102,2177563609,2202547627,2227015777,2251187823,2274454564,2296375670,2317310149,2337064426,2355936797,2374520060,2392790614,2410930308,2428657785,2445871770,2463294188,2481349075,2499410493,2518197739,2537625754,2557649560,2577855859,2597757681,2617804661,2637690770,2655635719,..
"Population, total",SP.POP.TOTL,World,WLD,3032019978,3073077563,3126066253,3191186048,3256700083,3323623700,3393699205,3463147267,3533536526,3608235815,3683676306,3761307048,3837726171,3913217944,3989385034,4063806523,4136393107,4208770941,4282341460,4357793599,4434021975,4512268962,4593454253,4675367633,4756998073,4840155168,4925801334,5013576387,5102293348,5190965222,5281340078,5369210095,5453393960,5538448726,5622575421,5707533023,5790454220,5873071768,5954810550,6035284135,6115108363,6194460444,6273526441,6352677699,6432374971,6512602867,6593623202,6675130418,6757887172,6840591577,6922947261,7004011262,7086993625,7170961674,7255653881,7340548192,7426103221,7510990456,7594270356,..
